,Address,Province,Country,numAccident,lat,long
70,Ma-30,"BALEARS, ILLES",Spain,4.0,39.5785381,2.7109958
71,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6211176,2.908575
72,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6211176,2.908575
73,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6211176,2.908575
74,Ma-3011,"BALEARS, ILLES",Spain,3.0,39.6211176,2.908575
75,Ma-3421,"BALEARS, ILLES",Spain,3.0,39.779888,2.9965906
76,Ma-3433,"BALEARS, ILLES",Spain,3.0,39.7952548,3.0728971
77,Ma-3460,"BALEARS, ILLES",Spain,7.0,39.8460074,3.1309099
78,Ma-4023,"BALEARS, ILLES",Spain,3.0,39.601787,3.3693755
79,Ma-4040,"BALEARS, ILLES",Spain,3.0,39.6952328,3.4247494
80,Ma-6014,"BALEARS, ILLES",Spain,3.0,39.5010365,2.7606602
81,Ma-6014,"BALEARS, ILLES",Spain,3.0,39.5010365,2.7606602
82,Ma-6015,"BALEARS, ILLES",Spain,3.0,39.3964708,2.9066927
83,PM-803,"BALEARS, ILLES",Spain,4.0,38.97136,1.3097051
84,PM-810,"BALEARS, ILLES",Spain,3.0,38.9750459,1.4652524
85,PM-810,"BALEARS, ILLES",Spain,3.0,38.9750459,1.4652524
86,PM-810,"BALEARS, ILLES",Spain,5.0,38.9750459,1.4652524
87,A-1,BURGOS,Spain,5.0,42.3442408,-3.6966293
88,A-2078,CÁDIZ,Spain,3.0,36.659556,-6.2717955
89,A-2078,CÁDIZ,Spain,3.0,36.659556,-6.2717955
90,A-405,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
91,A-480,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
92,A-491,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
93,A-7,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
94,A-7,CÁDIZ,Spain,4.0,36.5298292,-6.2925679
95,A-7,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
96,A-7,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
97,A-7,CÁDIZ,Spain,5.0,36.5298292,-6.2925679
98,CA-7103,CÁDIZ,Spain,3.0,36.7675612,-5.5635418
99,N-340,CÁDIZ,Spain,3.0,36.3409345,-6.09445190059809
100,N-340,CÁDIZ,Spain,3.0,36.3409345,-6.09445190059809
101,N-340,CÁDIZ,Spain,3.0,36.3409345,-6.09445190059809
102,N-351,CÁDIZ,Spain,5.0,36.5298292,-6.2925679
103,N-351,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
104,N-351,CÁDIZ,Spain,6.0,36.5298292,-6.2925679
105,N-351,CÁDIZ,Spain,3.0,36.5298292,-6.2925679
106,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,39.8070238,-0.1720229
107,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,39.8070238,-0.1720229
108,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,39.8070238,-0.1720229
109,N-340,CASTELLÓN / CASTELLÓ,Spain,3.0,39.8070238,-0.1720229
110,N-340a,CASTELLÓN / CASTELLÓ,Spain,4.0,40.4139629,0.4048946
111,A-331,CÓRDOBA,Spain,3.0,37.8849779,-4.7760131
112,A-331,CÓRDOBA,Spain,3.0,37.8849779,-4.7760131
113,A-339,CÓRDOBA,Spain,3.0,37.8849779,-4.7760131
114,A-386,CÓRDOBA,Spain,3.0,37.8849779,-4.7760131
115,A-4,CÓRDOBA,Spain,5.0,37.8849779,-4.7760131
116,N-437,CÓRDOBA,Spain,4.0,37.8849779,-4.7760131
117,N-437,CÓRDOBA,Spain,3.0,37.8849779,-4.7760131
118,AC-12,"CORUÑA, A",Spain,3.0,43.354445,-8.3942441
119,A-338,GRANADA ,Spain,4.0,37.1830197,-3.602192
120,A-338,GRANADA ,Spain,4.0,37.1830197,-3.602192
121,A-345,GRANADA ,Spain,3.0,37.1830197,-3.602192
122,A-4028,GRANADA ,Spain,4.0,37.1410514,-3.5740024
123,A-44,GRANADA ,Spain,3.0,37.1830197,-3.602192
124,A-44,GRANADA ,Spain,5.0,37.1830197,-3.602192
125,A-44,GRANADA ,Spain,3.0,37.1830197,-3.602192
126,A-44,GRANADA ,Spain,5.0,37.1830197,-3.602192
127,A-44,GRANADA ,Spain,6.0,37.1830197,-3.602192
128,A-44,GRANADA ,Spain,4.0,37.1830197,-3.602192
129,A-44,GRANADA ,Spain,3.0,37.1830197,-3.602192
130,A-44,GRANADA ,Spain,3.0,37.1830197,-3.602192
131,A-92,GRANADA ,Spain,5.0,41.3766679,1.7186912
132,A-92G,GRANADA ,Spain,3.0,37.1906943,-3.7298872
133,GR-16,GRANADA ,Spain,4.0,36.7370198,-3.4912547
134,GR-3209,GRANADA ,Spain,3.0,37.1195454,-3.6048174
135,GR-3303,GRANADA ,Spain,5.0,37.1168642,-3.6338286
136,GR-3304,GRANADA ,Spain,3.0,37.1531438,-3.6687385
137,GR-3417,GRANADA ,Spain,4.0,37.2230954,-3.6848059
138,GR-3424,GRANADA ,Spain,4.0,37.2188103,-3.6095668
139,N-323,GRANADA ,Spain,3.0,36.8608286,-3.4991872
140,N-323a,GRANADA ,Spain,6.0,37.3249625,-3.6358814
141,N-340,GRANADA ,Spain,3.0,36.7310022,-3.3565718
142,N-432,GRANADA ,Spain,9.0,37.2483543,-3.7450828
143,N-432,GRANADA ,Spain,3.0,37.2483543,-3.7450828
144,N-432,GRANADA ,Spain,4.0,37.2483543,-3.7450828
145,N-432,GRANADA ,Spain,3.0,37.2483543,-3.7450828
146,A-483,HUELVA,Spain,3.0,37.2575874,-6.9484945
147,A-492,HUELVA,Spain,4.0,37.2575874,-6.9484945
148,N-431,HUELVA,Spain,3.0,37.3329883,-6.9467841
149,N-330,HUESCA,Spain,3.0,42.4129371,-0.3930691
150,A-6100,JAÉN,Spain,4.0,38.155703,-3.7499969
151,N-323a,JAÉN,Spain,4.0,37.8100173,-3.7784639
152,N-323a,JAÉN,Spain,3.0,37.8100173,-3.7784639
153,N-120,LEÓN,Spain,3.0,42.5989995,-5.5682413
154,N-630,LEÓN,Spain,3.0,42.4941285,-5.5833985
155,LU-862,LUGO,Spain,4.0,43.6631623,-7.5958086
156,N-640,LUGO,Spain,3.0,42.8119646,-7.7702458
157,A-1,MADRID,Spain,4.0,40.4167047,-3.7035825
158,A-1,MADRID,Spain,3.0,40.4167047,-3.7035825
159,A-1,MADRID,Spain,13.0,40.4167047,-3.7035825
160,A-1,MADRID,Spain,4.0,40.4167047,-3.7035825
161,A-1,MADRID,Spain,8.0,40.4167047,-3.7035825
162,A-1,MADRID,Spain,1.0,40.4167047,-3.7035825
163,A-1,MADRID,Spain,9.0,40.4167047,-3.7035825
164,A-1,MADRID,Spain,3.0,40.4167047,-3.7035825
165,A-2,MADRID,Spain,3.0,40.4167047,-3.7035825
166,A-2,MADRID,Spain,4.0,40.4167047,-3.7035825
167,A-2,MADRID,Spain,3.0,40.4167047,-3.7035825
168,A-2,MADRID,Spain,4.0,40.4167047,-3.7035825
169,A-2,MADRID,Spain,14.0,40.4167047,-3.7035825
170,A-2,MADRID,Spain,5.0,40.4167047,-3.7035825
171,A-2,MADRID,Spain,6.0,40.4167047,-3.7035825
172,A-2,MADRID,Spain,5.0,40.4167047,-3.7035825
173,A-2,MADRID,Spain,10.0,40.4167047,-3.7035825
174,A-2,MADRID,Spain,7.0,40.4167047,-3.7035825
175,A-2,MADRID,Spain,7.0,40.4167047,-3.7035825
176,A-2,MADRID,Spain,4.0,40.4167047,-3.7035825
177,A-2,MADRID,Spain,3.0,40.4167047,-3.7035825
178,A-3,MADRID,Spain,6.0,40.4167047,-3.7035825
179,A-3,MADRID,Spain,3.0,40.4167047,-3.7035825
180,A-3,MADRID,Spain,3.0,40.4167047,-3.7035825
181,A-3,MADRID,Spain,3.0,40.4167047,-3.7035825
182,A-4,MADRID,Spain,4.0,40.4167047,-3.7035825
183,A-4,MADRID,Spain,3.0,40.4167047,-3.7035825
184,A-4,MADRID,Spain,4.0,40.4167047,-3.7035825
185,A-4,MADRID,Spain,4.0,40.4167047,-3.7035825
186,A-4,MADRID,Spain,4.0,40.4167047,-3.7035825
187,A-4,MADRID,Spain,5.0,40.4167047,-3.7035825
188,A-4,MADRID,Spain,3.0,40.4167047,-3.7035825
189,A-42,MADRID,Spain,5.0,40.4167047,-3.7035825
190,A-42,MADRID,Spain,3.0,40.4167047,-3.7035825
191,A-42,MADRID,Spain,3.0,40.4167047,-3.7035825
192,A-42,MADRID,Spain,3.0,40.4167047,-3.7035825
193,A-42,MADRID,Spain,8.0,40.4167047,-3.7035825
194,A-42,MADRID,Spain,5.0,40.4167047,-3.7035825
195,A-42,MADRID,Spain,4.0,40.4167047,-3.7035825
196,A-42,MADRID,Spain,3.0,40.4167047,-3.7035825
197,A-42,MADRID,Spain,5.0,40.4167047,-3.7035825
198,A-42,MADRID,Spain,4.0,40.4167047,-3.7035825
199,A-5,MADRID,Spain,5.0,40.4167047,-3.7035825
200,A-5,MADRID,Spain,7.0,40.4167047,-3.7035825
201,A-5,MADRID,Spain,3.0,40.4167047,-3.7035825
202,A-5,MADRID,Spain,3.0,40.4167047,-3.7035825
203,A-5,MADRID,Spain,3.0,40.4167047,-3.7035825
204,A-5,MADRID,Spain,4.0,40.4167047,-3.7035825
205,A-5,MADRID,Spain,3.0,40.4167047,-3.7035825
206,A-5,MADRID,Spain,3.0,40.4167047,-3.7035825
207,A-5,MADRID,Spain,3.0,40.4167047,-3.7035825
208,A-5,MADRID,Spain,3.0,40.4167047,-3.7035825
209,A-5/1,MADRID,Spain,6.0,40.4167047,-3.7035825
210,A-6,MADRID,Spain,3.0,40.4167047,-3.7035825
211,A-6,MADRID,Spain,6.0,40.4167047,-3.7035825
212,A-6,MADRID,Spain,4.0,40.4167047,-3.7035825
213,A-6,MADRID,Spain,3.0,40.4167047,-3.7035825
214,A-6,MADRID,Spain,4.0,40.4167047,-3.7035825
215,A-6,MADRID,Spain,9.0,40.4167047,-3.7035825
216,A-6,MADRID,Spain,4.0,40.4167047,-3.7035825
217,A-6,MADRID,Spain,4.0,40.4167047,-3.7035825
218,A-6,MADRID,Spain,6.0,40.4167047,-3.7035825
219,A-6,MADRID,Spain,4.0,40.4167047,-3.7035825
220,A-6,MADRID,Spain,7.0,40.4167047,-3.7035825
221,M-108,MADRID,Spain,3.0,40.5034017,-3.4793634
222,M-113,MADRID,Spain,3.0,40.5295606,-3.4873096
223,M-113,MADRID,Spain,3.0,40.5295606,-3.4873096
224,M-119,MADRID,Spain,4.0,40.53002165,-3.38173396001949
225,M-14,MADRID,Spain,4.0,40.4167047,-3.7035825
226,M-206,MADRID,Spain,4.0,40.3995246,-3.4178362
227,M-206,MADRID,Spain,4.0,40.3995246,-3.4178362
228,M-208,MADRID,Spain,3.0,40.3614141,-3.4815931
229,M-21,MADRID,Spain,4.0,40.4167047,-3.7035825
230,M-224,MADRID,Spain,3.0,40.4084186,-3.3650805
231,M-300,MADRID,Spain,3.0,40.4167047,-3.7035825
232,M-300,MADRID,Spain,4.0,40.4167047,-3.7035825
233,M-300,MADRID,Spain,9.0,40.4167047,-3.7035825
234,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
235,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
236,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
237,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
238,M-40,MADRID,Spain,6.0,40.4167047,-3.7035825
239,M-40,MADRID,Spain,8.0,40.4167047,-3.7035825
240,M-40,MADRID,Spain,5.0,40.4167047,-3.7035825
241,M-40,MADRID,Spain,15.0,40.4167047,-3.7035825
242,M-40,MADRID,Spain,5.0,40.4167047,-3.7035825
243,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
244,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
245,M-40,MADRID,Spain,8.0,40.4167047,-3.7035825
246,M-40,MADRID,Spain,4.0,40.4167047,-3.7035825
247,M-40,MADRID,Spain,7.0,40.4167047,-3.7035825
248,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
249,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
250,M-40,MADRID,Spain,3.0,40.4167047,-3.7035825
251,M-404,MADRID,Spain,5.0,40.1334424,-3.3790464
252,M-408,MADRID,Spain,3.0,40.2470916,-3.7636398
253,M-408,MADRID,Spain,4.0,40.2470916,-3.7636398
254,M-409,MADRID,Spain,12.0,40.3086567,-3.7812631
255,M-45,MADRID,Spain,3.0,40.4167047,-3.7035825
256,M-45,MADRID,Spain,5.0,40.4167047,-3.7035825
257,M-50,MADRID,Spain,5.0,40.4167047,-3.7035825
258,M-50,MADRID,Spain,3.0,40.4167047,-3.7035825
259,M-50,MADRID,Spain,5.0,40.4167047,-3.7035825
260,M-50,MADRID,Spain,3.0,40.4167047,-3.7035825
261,M-50,MADRID,Spain,5.0,40.4167047,-3.7035825
262,M-500,MADRID,Spain,4.0,40.4398768,-3.7444458
263,M-503,MADRID,Spain,3.0,40.4303226,-3.8224044
264,M-503,MADRID,Spain,3.0,40.4303226,-3.8224044
265,M-503,MADRID,Spain,7.0,40.4303226,-3.8224044
266,M-505,MADRID,Spain,4.0,40.5786871,-4.073755
267,M-506,MADRID,Spain,5.0,40.2874684,-3.4938842
268,M-506,MADRID,Spain,5.0,40.2874684,-3.4938842
269,M-506,MADRID,Spain,4.0,40.2874684,-3.4938842
270,M-506,MADRID,Spain,5.0,40.2874684,-3.4938842
271,M-506,MADRID,Spain,6.0,40.2874684,-3.4938842
272,M-506,MADRID,Spain,4.0,40.2874684,-3.4938842
273,M-506,MADRID,Spain,5.0,40.2874684,-3.4938842
274,M-511,MADRID,Spain,4.0,40.3990896,-3.78877
275,M-600,MADRID,Spain,4.0,40.54423695,-4.11193551358258
276,M-603,MADRID,Spain,3.0,40.532924,-3.6434267
277,M-607,MADRID,Spain,3.0,40.5317858,-3.6941945
278,M-607,MADRID,Spain,4.0,40.5317858,-3.6941945
279,M-607,MADRID,Spain,5.0,40.5317858,-3.6941945
280,M-611,MADRID,Spain,3.0,40.8312884,-3.7987388
281,M-623,MADRID,Spain,3.0,40.6956959,-4.0188595
282,M-856,MADRID,Spain,4.0,40.3414039,-3.8966645
283,N-IIIa,MADRID,Spain,4.0,40.3068135,-3.4473294
284,N-IIIa,MADRID,Spain,3.0,40.3068135,-3.4473294
285,N-VI,MADRID,Spain,3.0,40.6374657,-4.0203779
286,A-356,MÁLAGA,Spain,7.0,36.7213028,-4.4216366
287,A-397,MÁLAGA,Spain,6.0,36.7213028,-4.4216366
288,A-397,MÁLAGA,Spain,3.0,36.7213028,-4.4216366
289,A-404,MÁLAGA,Spain,5.0,36.7213028,-4.4216366
290,A-7,MÁLAGA,Spain,3.0,36.7213028,-4.4216366
291,A-7054,MÁLAGA,Spain,5.0,36.7632962,-4.7109912
292,A-7059,MÁLAGA,Spain,3.0,36.7113479,-4.6435458
293,MA-20,MÁLAGA,Spain,5.0,36.625002,-6.3607734
294,MA-20,MÁLAGA,Spain,7.0,36.625002,-6.3607734
295,RM-611,MURCIA,Spain,4.0,37.9614312,-1.1720434
296,PA-30,NAVARRA,Spain,3.0,42.8282068,-1.6701258
297,OU-0508,OURENSE,Spain,3.0,42.410742,-7.7264624
298,AS-15,ASTURIAS,Spain,3.0,43.3214996,-6.3043342
299,AS-15,ASTURIAS,Spain,3.0,43.3214996,-6.3043342
300,AS-15,ASTURIAS,Spain,5.0,43.3214996,-6.3043342
301,FV-2,"PALMAS, LAS",Spain,3.0,28.0619091,-14.3172489
302,FV-2,"PALMAS, LAS",Spain,8.0,28.0619091,-14.3172489
303,GC-1,"PALMAS, LAS",Spain,6.0,28.1098201,-15.415265
304,GC-1,"PALMAS, LAS",Spain,3.0,28.1098201,-15.415265
305,GC-100,"PALMAS, LAS",Spain,3.0,27.8632003,-15.4059608
306,GC-100,"PALMAS, LAS",Spain,4.0,27.8632003,-15.4059608
307,GC-3,"PALMAS, LAS",Spain,4.0,28.0990582,-15.4872889
308,GC-3,"PALMAS, LAS",Spain,3.0,28.0990582,-15.4872889
309,GC-3,"PALMAS, LAS",Spain,7.0,28.0990582,-15.4872889
310,A-52,PONTEVEDRA,Spain,5.0,42.4318876,-8.6431592
311,A-55,PONTEVEDRA,Spain,4.0,43.5002248,-8.2035184
312,A-55,PONTEVEDRA,Spain,6.0,43.5002248,-8.2035184
313,A-55,PONTEVEDRA,Spain,14.0,43.5002248,-8.2035184
314,A-55,PONTEVEDRA,Spain,4.0,43.5002248,-8.2035184
315,A-55,PONTEVEDRA,Spain,8.0,43.5002248,-8.2035184
316,A-55,PONTEVEDRA,Spain,7.0,43.5002248,-8.2035184
317,A-55,PONTEVEDRA,Spain,9.0,43.5002248,-8.2035184
318,A-55,PONTEVEDRA,Spain,45.0,43.5002248,-8.2035184
319,A-55,PONTEVEDRA,Spain,4.0,43.5002248,-8.2035184
320,A-55,PONTEVEDRA,Spain,7.0,43.5002248,-8.2035184
321,A-55,PONTEVEDRA,Spain,3.0,43.5002248,-8.2035184
322,A-55,PONTEVEDRA,Spain,4.0,43.5002248,-8.2035184
323,A-55,PONTEVEDRA,Spain,4.0,43.5002248,-8.2035184
324,AP-9,PONTEVEDRA,Spain,3.0,42.8841976,-8.7701182
325,AP-9,PONTEVEDRA,Spain,4.0,42.8841976,-8.7701182
326,AP-9,PONTEVEDRA,Spain,4.0,42.8841976,-8.7701182
327,CG-4.1,PONTEVEDRA,Spain,3.0,42.3049368,-8.7200539
328,N-120,PONTEVEDRA,Spain,3.0,42.4318876,-8.6431592
329,N-541,PONTEVEDRA,Spain,3.0,42.5432254,-8.3479216
330,N-550,PONTEVEDRA,Spain,3.0,42.048387,-8.6444447
331,N-550,PONTEVEDRA,Spain,3.0,42.048387,-8.6444447
332,PO-11,PONTEVEDRA,Spain,4.0,42.4180022,-8.6673264
333,PO-316,PONTEVEDRA,Spain,4.0,42.463607,-8.8729701
334,PO-403,PONTEVEDRA,Spain,3.0,42.1340891,-8.4992136
335,PO-504,PONTEVEDRA,Spain,4.0,42.4119406,-8.8134631
336,PO-531,PONTEVEDRA,Spain,5.0,42.5087393,-8.6738824
337,PO-534,PONTEVEDRA,Spain,3.0,42.63774815,-8.13253078990697
338,PO-550,PONTEVEDRA,Spain,6.0,42.51404885,-8.81634236906284
339,PO-551,PONTEVEDRA,Spain,3.0,42.2922122,-8.6668477
340,PO-552,PONTEVEDRA,Spain,4.0,41.9656709,-8.7599356
341,VG-20,PONTEVEDRA,Spain,4.0,42.184618,-8.685856
342,A-62,SALAMANCA,Spain,3.0,40.9651572,-5.6640182
343,N-620,SALAMANCA,Spain,3.0,40.9576931,-5.7175235
344,N-630,SALAMANCA,Spain,4.0,39.4750034,-6.4025772
345,SA-20,SALAMANCA,Spain,7.0,40.9651572,-5.6640182
346,LP-2,SANTA CRUZ DE TENERIFE,Spain,3.0,28.5397599,-17.8667375
347,TF-1,SANTA CRUZ DE TENERIFE,Spain,4.0,28.0512625,-16.6350957
348,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
349,TF-1,SANTA CRUZ DE TENERIFE,Spain,4.0,28.0512625,-16.6350957
350,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
351,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
352,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
353,TF-1,SANTA CRUZ DE TENERIFE,Spain,4.0,28.0512625,-16.6350957
354,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
355,TF-1,SANTA CRUZ DE TENERIFE,Spain,5.0,28.0512625,-16.6350957
356,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
357,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
358,TF-1,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0512625,-16.6350957
359,TF-1,SANTA CRUZ DE TENERIFE,Spain,5.0,28.0512625,-16.6350957
360,TF-13,SANTA CRUZ DE TENERIFE,Spain,3.0,28.5058048,-16.3117328
361,TF-217,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4442486,-16.4595917
362,TF-217,SANTA CRUZ DE TENERIFE,Spain,4.0,28.4442486,-16.4595917
363,TF-217,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4442486,-16.4595917
364,TF-272,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4378242,-16.3060033
365,TF-28,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0707784,-16.699404
366,TF-28,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0707784,-16.699404
367,TF-481,SANTA CRUZ DE TENERIFE,Spain,3.0,28.0656362,-16.7224239
368,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
369,TF-5,SANTA CRUZ DE TENERIFE,Spain,4.0,28.4390184,-16.4719151
370,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
371,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
372,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
373,TF-5,SANTA CRUZ DE TENERIFE,Spain,5.0,28.4390184,-16.4719151
374,TF-5,SANTA CRUZ DE TENERIFE,Spain,7.0,28.4390184,-16.4719151
375,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
376,TF-5,SANTA CRUZ DE TENERIFE,Spain,4.0,28.4390184,-16.4719151
377,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
378,TF-5,SANTA CRUZ DE TENERIFE,Spain,4.0,28.4390184,-16.4719151
379,TF-5,SANTA CRUZ DE TENERIFE,Spain,12.0,28.4390184,-16.4719151
380,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
381,TF-5,SANTA CRUZ DE TENERIFE,Spain,3.0,28.4390184,-16.4719151
